Diesel, Benzin E10,Benzin E5, LPG, Uhrzeit, Tanlstelle
1.50,1.61,1.67,0.81,2021-11-25 19:36:26.033094,21974
1.53,1.63,1.69,0.75,2021-11-25 19:36:31.324523,10063
1.55,1.67,1.70,0.88,2021-11-25 19:36:35.156822,37955
1.48,1.60,1.66,0.86,2021-11-25 19:36:39.091510,40018
1.50,1.61,1.67,0.81,2021-11-25 19:46:43.068620,21974
1.53,1.63,1.69,0.75,2021-11-25 19:46:47.852546,10063
1.55,1.67,1.70,0.88,2021-11-25 19:46:52.697325,37955
1.48,1.59,1.65,0.86,2021-11-25 19:46:57.153842,40018
1.50,1.61,1.67,0.81,2021-11-25 19:57:01.932828,21974
1.53,1.63,1.69,0.75,2021-11-25 19:57:05.516923,10063
1.55,1.67,1.70,0.88,2021-11-25 19:57:09.115333,37955
1.48,1.59,1.65,0.86,2021-11-25 19:57:12.840147,40018
1.50,1.60,1.66,0.81,2021-11-25 20:07:16.882370,21974
1.53,1.63,1.69,0.75,2021-11-25 20:07:20.638913,10063
1.55,1.67,1.70,0.88,2021-11-25 20:07:24.408838,37955
1.48,1.59,1.65,0.86,2021-11-25 20:07:29.741385,40018
1.49,1.60,1.66,0.81,2021-11-25 20:17:33.370048,21974
1.53,1.63,1.69,0.75,2021-11-25 20:17:37.105013,10063
1.55,1.67,1.70,0.88,2021-11-25 20:17:42.479156,37955
1.48,1.59,1.65,0.86,2021-11-25 20:17:47.043370,40018
1.49,1.60,1.66,0.81,2021-11-25 20:27:51.078042,21974
1.53,1.63,1.69,0.75,2021-11-25 20:27:56.313354,10063
1.55,1.67,1.70,0.88,2021-11-25 20:28:01.716035,37955
1.48,1.59,1.65,0.86,2021-11-25 20:28:05.357824,40018
1.49,1.60,1.66,0.81,2021-11-25 20:38:09.780124,21974
1.53,1.63,1.69,0.75,2021-11-25 20:38:13.982269,10063
1.55,1.67,1.70,0.88,2021-11-25 20:38:19.077713,37955
1.48,1.59,1.65,0.86,2021-11-25 20:38:22.617276,40018
1.49,1.60,1.66,0.81,2021-11-25 20:48:27.315267,21974
1.53,1.63,1.69,0.75,2021-11-25 20:48:32.233612,10063
1.55,1.67,1.70,0.88,2021-11-25 20:48:36.523721,37955
1.48,1.59,1.65,0.86,2021-11-25 20:48:40.916220,40018
1.49,1.60,1.66,0.81,2021-11-25 20:58:45.394306,21974
1.53,1.63,1.69,0.75,2021-11-25 20:58:49.203805,10063
1.55,1.67,1.70,0.88,2021-11-25 20:58:54.381147,37955
1.48,1.59,1.65,0.86,2021-11-25 20:58:59.230645,40018
1.49,1.60,1.66,0.81,2021-11-25 21:09:03.751370,21974
1.57,1.70,1.76,0.75,2021-11-25 21:09:08.418052,10063
1.55,1.67,1.70,0.88,2021-11-25 21:09:12.222988,37955
1.48,1.59,1.65,0.86,2021-11-25 21:09:16.337910,40018
1.49,1.60,1.66,0.81,2021-11-25 21:19:21.948871,21974
1.57,1.70,1.76,0.75,2021-11-25 21:19:26.618534,10063
1.55,1.67,1.70,0.88,2021-11-25 21:19:30.640672,37955
1.48,1.59,1.65,0.86,2021-11-25 21:19:35.600697,40018
1.50,1.61,1.67,0.81,2021-11-25 21:29:40.933980,21974
1.57,1.70,1.76,0.75,2021-11-25 21:29:45.915464,10063
1.55,1.67,1.70,0.88,2021-11-25 21:29:49.950720,37955
1.48,1.59,1.65,0.86,2021-11-25 21:29:54.017189,40018
1.50,1.61,1.67,0.81,2021-11-25 21:39:58.007354,21974
1.57,1.70,1.76,0.75,2021-11-25 21:40:03.269171,10063
1.55,1.67,1.70,0.88,2021-11-25 21:40:07.643945,37955
1.48,1.59,1.65,0.86,2021-11-25 21:40:11.553859,40018
1.50,1.61,1.67,0.81,2021-11-25 21:50:15.695267,21974
1.57,1.70,1.76,0.75,2021-11-25 21:50:19.971275,10063
1.55,1.67,1.70,0.88,2021-11-25 21:50:24.488517,37955
1.48,1.59,1.65,0.86,2021-11-25 21:50:28.728103,40018
1.50,1.61,1.67,0.81,2021-11-25 22:00:33.496503,21974
1.57,1.70,1.76,0.75,2021-11-25 22:00:37.983175,10063
1.55,1.67,1.70,0.88,2021-11-25 22:00:47.578361,37955
1.48,1.59,1.65,0.86,2021-11-25 22:00:52.013871,40018
1.50,1.61,1.67,0.81,2021-11-25 22:10:56.986088,21974
1.57,1.70,1.76,0.75,2021-11-25 22:11:01.850230,10063
1.55,1.67,1.70,0.88,2021-11-25 22:11:06.288214,37955
1.48,1.59,1.65,0.86,2021-11-25 22:11:13.888804,40018
1.54,1.65,1.71,0.81,2021-11-25 22:21:17.721175,21974
1.57,1.70,1.76,0.75,2021-11-25 22:21:21.801089,10063
1.55,1.67,1.70,0.88,2021-11-25 22:21:30.295239,37955
1.48,1.59,1.65,0.86,2021-11-25 22:21:34.742745,40018
1.54,1.65,1.71,0.81,2021-11-25 22:31:40.370269,21974
1.57,1.70,1.76,0.75,2021-11-25 22:31:44.545172,10063
1.55,1.67,1.70,0.88,2021-11-25 22:31:50.057051,37955
1.48,1.59,1.65,0.86,2021-11-25 22:31:54.521517,40018
1.54,1.65,1.71,0.81,2021-11-25 22:41:59.551649,21974
1.57,1.70,1.76,0.75,2021-11-25 22:42:03.984985,10063
1.55,1.67,1.70,0.88,2021-11-25 22:42:07.888230,37955
1.48,1.59,1.65,0.86,2021-11-25 22:42:11.865965,40018
1.54,1.65,1.71,0.81,2021-11-25 22:52:15.765701,21974
1.57,1.70,1.76,0.75,2021-11-25 22:52:19.355967,10063
1.55,1.67,1.70,0.88,2021-11-25 22:52:22.954095,37955
1.48,1.59,1.65,0.86,2021-11-25 22:52:26.486969,40018
1.54,1.65,1.71,0.81,2021-11-25 23:02:30.452407,21974
1.57,1.70,1.76,0.75,2021-11-25 23:02:34.500641,10063
1.55,1.67,1.70,0.88,2021-11-25 23:02:40.818664,37955
1.48,1.59,1.65,0.86,2021-11-25 23:02:44.443533,40018
1.54,1.65,1.71,0.81,2021-11-25 23:12:52.503072,21974
1.57,1.70,1.76,0.75,2021-11-25 23:12:56.520876,10063
1.55,1.67,1.70,0.88,2021-11-25 23:13:04.303949,37955
1.48,1.59,1.65,0.86,2021-11-25 23:13:08.390640,40018
1.54,1.65,1.71,0.81,2021-11-25 23:23:13.449938,21974
1.57,1.70,1.76,0.75,2021-11-25 23:23:17.024379,10063
1.55,1.67,1.70,0.88,2021-11-25 23:23:20.522573,37955
1.48,1.59,1.65,0.86,2021-11-25 23:23:24.014594,40018
1.54,1.65,1.71,0.81,2021-11-25 23:33:27.964001,21974
1.57,1.70,1.76,0.75,2021-11-25 23:33:35.375449,10063
1.55,1.67,1.70,0.88,2021-11-25 23:33:39.356736,37955
1.48,1.59,1.65,0.86,2021-11-25 23:33:43.152688,40018
1.54,1.65,1.71,0.81,2021-11-25 23:43:48.107383,21974
1.57,1.70,1.76,0.75,2021-11-25 23:43:52.421659,10063
1.55,1.67,1.70,0.88,2021-11-25 23:43:56.078256,37955
1.48,1.59,1.65,0.86,2021-11-25 23:43:59.630446,40018
1.54,1.65,1.71,0.81,2021-11-25 23:54:03.749368,21974
1.57,1.70,1.76,0.75,2021-11-25 23:54:07.380298,10063
1.55,1.67,1.70,0.88,2021-11-25 23:54:11.145446,37955
1.48,1.59,1.65,0.86,2021-11-25 23:54:14.743608,40018
1.54,1.65,1.71,0.81,2021-11-26 00:04:18.392762,21974
1.57,1.70,1.76,0.75,2021-11-26 00:04:21.981969,10063
1.55,1.67,1.70,0.88,2021-11-26 00:04:25.526235,37955
1.48,1.59,1.65,0.86,2021-11-26 00:04:28.989161,40018
1.54,1.65,1.71,0.81,2021-11-26 00:14:32.990867,21974
1.57,1.70,1.76,0.75,2021-11-26 00:14:36.681449,10063
1.55,1.67,1.70,0.88,2021-11-26 00:14:40.379573,37955
1.48,1.59,1.65,0.86,2021-11-26 00:14:44.102010,40018
1.54,1.65,1.71,0.81,2021-11-26 00:24:47.794857,21974
1.57,1.70,1.76,0.75,2021-11-26 00:24:51.355157,10063
1.55,1.67,1.70,0.88,2021-11-26 00:24:55.199263,37955
1.48,1.59,1.65,0.86,2021-11-26 00:24:58.765214,40018
1.54,1.65,1.71,0.81,2021-11-26 00:35:02.967832,21974
1.57,1.70,1.76,0.75,2021-11-26 00:35:06.821853,10063
1.55,1.67,1.70,0.88,2021-11-26 00:35:10.311152,37955
1.48,1.59,1.65,0.86,2021-11-26 00:35:13.886333,40018
1.54,1.65,1.71,0.81,2021-11-26 00:45:17.553636,21974
1.57,1.70,1.76,0.75,2021-11-26 00:45:21.478437,10063
1.55,1.67,1.70,0.88,2021-11-26 00:45:24.955208,37955
1.48,1.59,1.65,0.86,2021-11-26 00:45:28.534013,40018
1.54,1.65,1.71,0.81,2021-11-26 00:55:32.221972,21974
1.57,1.70,1.76,0.75,2021-11-26 00:55:35.759194,10063
1.55,1.67,1.70,0.88,2021-11-26 00:55:39.313286,37955
1.48,1.59,1.65,0.86,2021-11-26 00:55:43.014268,40018
1.54,1.65,1.71,0.81,2021-11-26 01:05:46.640086,21974
1.57,1.70,1.76,0.75,2021-11-26 01:05:50.575216,10063
1.55,1.67,1.70,0.88,2021-11-26 01:05:54.050104,37955
1.48,1.59,1.65,0.86,2021-11-26 01:05:57.632063,40018
1.54,1.65,1.71,0.81,2021-11-26 01:16:01.947402,21974
1.57,1.70,1.76,0.75,2021-11-26 01:16:05.738714,10063
1.55,1.67,1.70,0.88,2021-11-26 01:16:09.283593,37955
1.48,1.59,1.65,0.86,2021-11-26 01:16:13.140344,40018
1.54,1.65,1.71,0.81,2021-11-26 01:26:16.754259,21974
1.57,1.70,1.76,0.75,2021-11-26 01:26:21.670959,10063
1.55,1.67,1.70,0.88,2021-11-26 01:26:29.739419,37955
1.48,1.59,1.65,0.86,2021-11-26 01:26:33.377768,40018
1.54,1.65,1.71,0.81,2021-11-26 01:36:37.100220,21974
1.57,1.70,1.76,0.75,2021-11-26 01:36:41.067189,10063
1.55,1.67,1.70,0.88,2021-11-26 01:36:45.050924,37955
1.48,1.59,1.65,0.86,2021-11-26 01:36:48.946780,40018
1.54,1.65,1.71,0.81,2021-11-26 01:46:53.023473,21974
1.57,1.70,1.76,0.75,2021-11-26 01:46:56.553877,10063
1.55,1.67,1.70,0.88,2021-11-26 01:47:00.068005,37955
1.48,1.59,1.65,0.86,2021-11-26 01:47:04.323820,40018
1.54,1.65,1.71,0.81,2021-11-26 01:57:07.880727,21974
1.57,1.70,1.76,0.75,2021-11-26 01:57:11.591379,10063
1.55,1.67,1.70,0.88,2021-11-26 01:57:15.286925,37955
1.48,1.59,1.65,0.86,2021-11-26 01:57:19.231382,40018
1.54,1.65,1.71,0.81,2021-11-26 02:07:22.997880,21974
1.57,1.70,1.76,0.75,2021-11-26 02:07:26.534923,10063
1.55,1.67,1.70,0.88,2021-11-26 02:07:30.008096,37955
1.48,1.59,1.65,0.86,2021-11-26 02:07:33.469694,40018
1.54,1.65,1.71,0.81,2021-11-26 02:17:37.062437,21974
1.57,1.70,1.76,0.75,2021-11-26 02:17:41.495006,10063
1.55,1.67,1.70,0.88,2021-11-26 02:17:45.045742,37955
1.48,1.59,1.65,0.86,2021-11-26 02:17:48.618821,40018
1.54,1.65,1.71,0.81,2021-11-26 02:27:52.452204,21974
1.57,1.70,1.76,0.75,2021-11-26 02:27:56.345155,10063
1.55,1.67,1.70,0.88,2021-11-26 02:28:00.328342,37955
1.48,1.59,1.65,0.86,2021-11-26 02:28:04.446006,40018
1.54,1.65,1.71,0.81,2021-11-26 02:38:08.103346,21974
1.57,1.70,1.76,0.75,2021-11-26 02:38:11.731201,10063
1.55,1.67,1.70,0.88,2021-11-26 02:38:15.231549,37955
1.48,1.59,1.65,0.86,2021-11-26 02:38:18.745300,40018
1.54,1.65,1.71,0.81,2021-11-26 02:48:22.646494,21974
1.57,1.70,1.76,0.75,2021-11-26 02:48:26.232211,10063
1.55,1.67,1.70,0.88,2021-11-26 02:48:29.953972,37955
1.48,1.59,1.65,0.86,2021-11-26 02:48:33.574431,40018
1.54,1.65,1.71,0.81,2021-11-26 02:58:37.547576,21974
1.57,1.70,1.76,0.75,2021-11-26 02:58:45.356370,10063
1.55,1.67,1.70,0.88,2021-11-26 02:58:49.082462,37955
1.48,1.59,1.65,0.86,2021-11-26 02:58:52.764407,40018
1.54,1.65,1.71,0.81,2021-11-26 03:08:56.806222,21974
1.57,1.70,1.76,0.75,2021-11-26 03:09:00.430626,10063
1.55,1.67,1.70,0.88,2021-11-26 03:09:04.510520,37955
1.48,1.59,1.65,0.86,2021-11-26 03:09:08.018565,40018
1.54,1.65,1.71,0.81,2021-11-26 03:19:11.734151,21974
1.57,1.70,1.76,0.75,2021-11-26 03:19:15.260061,10063
1.55,1.67,1.70,0.88,2021-11-26 03:19:19.798706,37955
1.48,1.59,1.65,0.86,2021-11-26 03:19:23.255096,40018
1.54,1.65,1.71,0.81,2021-11-26 03:29:26.967861,21974
1.57,1.70,1.76,0.75,2021-11-26 03:29:31.495290,10063
1.55,1.67,1.70,0.88,2021-11-26 03:29:35.781651,37955
1.48,1.59,1.65,0.86,2021-11-26 03:29:40.297731,40018
1.54,1.65,1.71,0.81,2021-11-26 03:39:46.161877,21974
1.57,1.70,1.76,0.75,2021-11-26 03:39:49.907151,10063
1.55,1.67,1.70,0.88,2021-11-26 03:39:53.543880,37955
1.48,1.59,1.65,0.86,2021-11-26 03:39:57.551448,40018
1.54,1.65,1.71,0.81,2021-11-26 03:50:02.359634,21974
1.57,1.70,1.76,0.75,2021-11-26 03:50:05.939720,10063
1.55,1.67,1.70,0.88,2021-11-26 03:50:09.470100,37955
1.48,1.59,1.65,0.86,2021-11-26 03:50:13.014516,40018
1.54,1.65,1.71,0.81,2021-11-26 04:00:16.697620,21974
1.57,1.70,1.76,0.75,2021-11-26 04:00:20.246291,10063
1.55,1.67,1.70,0.88,2021-11-26 04:00:23.720458,37955
1.48,1.59,1.65,0.86,2021-11-26 04:00:27.298969,40018
1.54,1.66,1.72,0.81,2021-11-26 04:10:31.006588,21974
1.57,1.70,1.76,0.75,2021-11-26 04:10:34.651125,10063
1.55,1.67,1.70,0.88,2021-11-26 04:10:38.238622,37955
1.48,1.59,1.65,0.86,2021-11-26 04:10:41.917493,40018
1.54,1.66,1.72,0.81,2021-11-26 04:20:46.210848,21974
1.57,1.70,1.76,0.75,2021-11-26 04:20:50.857660,10063
1.55,1.67,1.70,0.88,2021-11-26 04:20:55.807755,37955
1.48,1.59,1.65,0.86,2021-11-26 04:21:00.933412,40018
1.54,1.66,1.72,0.81,2021-11-26 04:31:05.595628,21974
1.57,1.70,1.76,0.75,2021-11-26 04:31:09.171381,10063
1.55,1.67,1.70,0.88,2021-11-26 04:31:12.961604,37955
1.48,1.59,1.65,0.86,2021-11-26 04:31:16.600899,40018
1.54,1.65,1.71,0.81,2021-11-26 04:41:20.332650,21974
1.57,1.70,1.76,0.75,2021-11-26 04:41:24.480914,10063
1.55,1.67,1.70,0.88,2021-11-26 04:41:28.659834,37955
1.48,1.59,1.65,0.86,2021-11-26 04:41:32.721910,40018
1.54,1.65,1.71,0.81,2021-11-26 04:51:37.367921,21974
1.60,1.75,1.81,0.75,2021-11-26 04:51:41.356323,10063
1.55,1.67,1.70,0.88,2021-11-26 04:51:45.560643,37955
1.58,1.71,1.77,0.86,2021-11-26 04:51:49.206860,40018
1.57,1.68,1.74,0.81,2021-11-26 05:01:53.026500,21974
1.60,1.75,1.81,0.75,2021-11-26 05:01:56.551110,10063
1.55,1.67,1.70,0.88,2021-11-26 05:02:00.082249,37955
1.58,1.71,1.77,0.86,2021-11-26 05:02:04.513839,40018
1.57,1.68,1.74,0.81,2021-11-26 05:12:08.155418,21974
1.63,1.78,1.84,0.75,2021-11-26 05:12:12.011732,10063
1.55,1.67,1.70,0.88,2021-11-26 05:12:16.071640,37955
1.58,1.71,1.77,0.86,2021-11-26 05:12:19.778303,40018
1.57,1.68,1.74,0.81,2021-11-26 05:22:23.690710,21974
1.63,1.78,1.84,0.75,2021-11-26 05:22:27.852389,10063
1.55,1.67,1.70,0.88,2021-11-26 05:22:32.226128,37955
1.58,1.71,1.77,0.86,2021-11-26 05:22:36.504474,40018
1.57,1.68,1.74,0.81,2021-11-26 05:32:41.009718,21974
1.63,1.78,1.84,0.75,2021-11-26 05:32:45.295978,10063
1.55,1.67,1.70,0.88,2021-11-26 05:32:49.319858,37955
1.58,1.71,1.77,0.86,2021-11-26 05:32:53.401857,40018
1.57,1.68,1.74,0.81,2021-11-26 05:42:57.692220,21974
1.63,1.78,1.84,0.75,2021-11-26 05:43:02.904546,10063
1.55,1.67,1.70,0.88,2021-11-26 05:43:06.756217,37955
1.58,1.71,1.77,0.86,2021-11-26 05:43:10.779648,40018
1.57,1.68,1.74,0.81,2021-11-26 05:53:15.789446,21974
1.63,1.78,1.84,0.75,2021-11-26 05:53:19.789066,10063
1.55,1.67,1.70,0.88,2021-11-26 05:53:23.700693,37955
1.58,1.71,1.77,0.86,2021-11-26 05:53:27.402834,40018
1.57,1.72,1.78,0.81,2021-11-26 06:03:31.431626,21974
1.59,1.74,1.80,0.75,2021-11-26 06:03:35.143849,10063
1.55,1.67,1.70,0.88,2021-11-26 06:03:38.921019,37955
1.58,1.71,1.77,0.86,2021-11-26 06:03:43.005226,40018
1.57,1.72,1.78,0.81,2021-11-26 06:13:52.015023,21974
1.59,1.74,1.80,0.75,2021-11-26 06:13:55.724593,10063
1.55,1.67,1.70,0.88,2021-11-26 06:13:59.500597,37955
1.58,1.71,1.77,0.86,2021-11-26 06:14:03.621588,40018
1.57,1.72,1.78,0.81,2021-11-26 06:24:07.545383,21974
1.59,1.74,1.80,0.75,2021-11-26 06:24:11.732513,10063
1.55,1.67,1.70,0.88,2021-11-26 06:24:15.745538,37955
1.58,1.71,1.77,0.86,2021-11-26 06:24:19.755286,40018
1.57,1.72,1.78,0.81,2021-11-26 06:34:28.090878,21974
1.59,1.74,1.80,0.75,2021-11-26 06:34:32.086021,10063
1.55,1.67,1.70,0.88,2021-11-26 06:34:36.382456,37955
1.58,1.71,1.77,0.86,2021-11-26 06:34:40.382354,40018
1.57,1.72,1.78,0.81,2021-11-26 06:44:48.830601,21974
1.59,1.74,1.80,0.75,2021-11-26 06:44:52.766287,10063
1.55,1.67,1.70,0.88,2021-11-26 06:44:56.495463,37955
1.58,1.71,1.77,0.86,2021-11-26 06:45:00.634610,40018
1.57,1.72,1.78,0.81,2021-11-26 06:55:05.457319,21974
1.59,1.72,1.78,0.75,2021-11-26 06:55:09.451106,10063
1.55,1.67,1.70,0.88,2021-11-26 06:55:13.115888,37955
1.58,1.71,1.77,0.86,2021-11-26 06:55:16.626621,40018
1.57,1.71,1.77,0.81,2021-11-26 07:05:21.314105,21974
1.59,1.72,1.78,0.75,2021-11-26 07:05:26.511861,10063
1.55,1.67,1.70,0.88,2021-11-26 07:05:31.086070,37955
1.56,1.70,1.76,0.86,2021-11-26 07:05:35.394676,40018
1.57,1.71,1.77,0.81,2021-11-26 07:15:40.303405,21974
1.59,1.72,1.78,0.75,2021-11-26 07:15:45.530138,10063
1.55,1.67,1.70,0.88,2021-11-26 07:15:49.657934,37955
1.56,1.70,1.76,0.86,2021-11-26 07:15:55.072624,40018
1.57,1.71,1.77,0.81,2021-11-26 07:26:00.165606,21974
1.59,1.72,1.78,0.75,2021-11-26 07:26:04.766694,10063
1.55,1.67,1.70,0.88,2021-11-26 07:26:08.913843,37955
1.56,1.70,1.76,0.86,2021-11-26 07:26:12.764148,40018
1.55,1.68,1.74,0.81,2021-11-26 07:36:16.662685,21974
1.59,1.72,1.78,0.75,2021-11-26 07:36:20.610725,10063
1.55,1.67,1.70,0.88,2021-11-26 07:36:24.702884,37955
1.56,1.70,1.76,0.86,2021-11-26 07:36:28.352302,40018
1.55,1.68,1.74,0.81,2021-11-26 07:46:32.076715,21974
1.58,1.72,1.78,0.75,2021-11-26 07:46:36.631020,10063
1.55,1.67,1.70,0.88,2021-11-26 07:46:40.315105,37955
1.56,1.70,1.76,0.86,2021-11-26 07:46:43.984744,40018
1.54,1.65,1.71,0.81,2021-11-26 07:56:48.122727,21974
1.58,1.72,1.78,0.75,2021-11-26 07:56:51.764271,10063
1.55,1.67,1.70,0.88,2021-11-26 07:56:56.045218,37955
1.56,1.70,1.76,0.86,2021-11-26 07:56:59.572319,40018
1.54,1.65,1.71,0.81,2021-11-26 08:07:03.796001,21974
1.58,1.72,1.78,0.75,2021-11-26 08:07:08.050729,10063
1.55,1.67,1.70,0.88,2021-11-26 08:07:15.234495,37955
1.56,1.70,1.76,0.86,2021-11-26 08:07:24.305857,40018
1.54,1.65,1.71,0.81,2021-11-26 08:17:28.352607,21974
1.65,1.79,1.85,0.75,2021-11-26 08:17:31.889004,10063
1.55,1.67,1.70,0.88,2021-11-26 08:17:35.651904,37955
1.54,1.70,1.76,0.86,2021-11-26 08:17:39.342242,40018
1.54,1.65,1.71,0.81,2021-11-26 08:27:43.251415,21974
1.65,1.79,1.85,0.75,2021-11-26 08:27:51.645945,10063
1.55,1.67,1.70,0.88,2021-11-26 08:27:56.032138,37955
1.54,1.70,1.76,0.86,2021-11-26 08:28:00.139932,40018
1.59,1.70,1.76,0.81,2021-11-26 08:38:10.095783,21974
1.65,1.79,1.85,0.75,2021-11-26 08:38:13.993654,10063
1.55,1.67,1.70,0.88,2021-11-26 08:38:18.748727,37955
1.54,1.70,1.76,0.86,2021-11-26 08:38:22.730389,40018
1.60,1.72,1.78,0.81,2021-11-26 08:48:26.464841,21974
1.65,1.79,1.85,0.75,2021-11-26 08:48:30.106409,10063
1.55,1.67,1.70,0.88,2021-11-26 08:48:34.200971,37955
1.54,1.70,1.76,0.86,2021-11-26 08:48:38.074068,40018
1.60,1.71,1.77,0.81,2021-11-26 08:58:42.074326,21974
1.65,1.79,1.85,0.75,2021-11-26 08:58:47.673718,10063
1.55,1.67,1.70,0.88,2021-11-26 08:58:53.276719,37955
1.54,1.70,1.76,0.86,2021-11-26 08:58:58.287814,40018
1.61,1.71,1.77,0.81,2021-11-26 09:09:03.656865,21974
1.65,1.79,1.85,0.75,2021-11-26 09:09:07.633288,10063
1.55,1.67,1.70,0.88,2021-11-26 09:09:11.524362,37955
1.54,1.70,1.76,0.86,2021-11-26 09:09:15.113152,40018
1.61,1.71,1.77,0.81,2021-11-26 09:19:19.105285,21974
1.63,1.73,1.79,0.75,2021-11-26 09:19:22.895500,10063
1.55,1.67,1.70,0.88,2021-11-26 09:19:26.822677,37955
1.54,1.70,1.76,0.86,2021-11-26 09:19:30.716033,40018
1.61,1.71,1.77,0.81,2021-11-26 09:29:34.408573,21974
1.62,1.73,1.79,0.75,2021-11-26 09:29:38.493688,10063
1.55,1.67,1.70,0.88,2021-11-26 09:29:43.132379,37955
1.54,1.70,1.76,0.86,2021-11-26 09:29:48.033227,40018
1.61,1.71,1.77,0.81,2021-11-26 09:39:52.114186,21974
1.62,1.73,1.79,0.75,2021-11-26 09:39:55.977987,10063
1.55,1.67,1.70,0.88,2021-11-26 09:39:59.720655,37955
1.53,1.70,1.76,0.86,2021-11-26 09:40:04.140990,40018
1.58,1.71,1.77,0.81,2021-11-26 09:50:08.282188,21974
1.62,1.73,1.79,0.75,2021-11-26 09:50:12.285327,10063
1.55,1.67,1.70,0.88,2021-11-26 09:50:16.334098,37955
1.53,1.66,1.72,0.86,2021-11-26 09:50:20.025566,40018
1.55,1.65,1.71,0.81,2021-11-26 10:00:23.949841,21974
1.62,1.73,1.79,0.75,2021-11-26 10:00:28.021190,10063
1.55,1.67,1.70,0.88,2021-11-26 10:00:31.915538,37955
1.53,1.66,1.72,0.86,2021-11-26 10:00:35.931919,40018
1.55,1.65,1.71,0.81,2021-11-26 10:10:40.523113,21974
1.62,1.73,1.79,0.75,2021-11-26 10:10:44.388232,10063
1.55,1.67,1.70,0.88,2021-11-26 10:10:48.488151,37955
1.53,1.66,1.72,0.86,2021-11-26 10:10:52.608589,40018
1.55,1.65,1.71,0.81,2021-11-26 10:20:56.780724,21974
1.62,1.73,1.79,0.75,2021-11-26 10:21:01.235391,10063
1.55,1.67,1.70,0.88,2021-11-26 10:21:05.635341,37955
1.52,1.64,1.70,0.86,2021-11-26 10:21:10.199926,40018
1.55,1.65,1.71,0.81,2021-11-26 10:31:14.265754,21974
1.61,1.71,1.77,0.75,2021-11-26 10:31:18.185369,10063
1.55,1.67,1.70,0.88,2021-11-26 10:31:21.885625,37955
1.52,1.64,1.70,0.86,2021-11-26 10:31:25.651567,40018
1.53,1.65,1.71,0.81,2021-11-26 10:41:29.700357,21974
1.57,1.67,1.73,0.75,2021-11-26 10:41:33.357416,10063
1.55,1.67,1.70,0.88,2021-11-26 10:41:37.121697,37955
1.52,1.63,1.69,0.86,2021-11-26 10:41:40.749112,40018
1.53,1.65,1.71,0.81,2021-11-26 10:51:45.554435,21974
1.57,1.67,1.73,0.75,2021-11-26 10:51:50.542703,10063
1.55,1.67,1.70,0.88,2021-11-26 10:51:55.433180,37955
1.52,1.63,1.69,0.86,2021-11-26 10:52:00.930245,40018
1.53,1.64,1.70,0.81,2021-11-26 11:02:05.798118,21974
1.53,1.64,1.70,0.75,2021-11-26 11:02:10.226939,10063
1.55,1.67,1.70,0.88,2021-11-26 11:02:18.577237,37955
1.51,1.63,1.69,0.86,2021-11-26 11:02:23.114381,40018
1.52,1.64,1.70,0.81,2021-11-26 11:12:27.423438,21974
1.53,1.64,1.70,0.75,2021-11-26 11:12:31.628926,10063
1.55,1.67,1.70,0.88,2021-11-26 11:12:35.393349,37955
1.51,1.63,1.69,0.86,2021-11-26 11:12:39.123161,40018
1.52,1.64,1.70,0.81,2021-11-26 11:22:43.141952,21974
1.59,1.70,1.76,0.75,2021-11-26 11:22:47.618882,10063
1.55,1.67,1.70,0.88,2021-11-26 11:22:53.263698,37955
1.51,1.63,1.69,0.86,2021-11-26 11:22:57.840004,40018
1.52,1.65,1.71,0.81,2021-11-26 11:33:01.904588,21974
1.59,1.70,1.76,0.75,2021-11-26 11:33:07.322203,10063
1.55,1.67,1.70,0.88,2021-11-26 11:33:11.698762,37955
1.51,1.63,1.69,0.86,2021-11-26 11:33:15.763944,40018
1.56,1.69,1.75,0.81,2021-11-26 11:43:20.290145,21974
1.59,1.70,1.76,0.75,2021-11-26 11:43:24.258417,10063
1.55,1.67,1.70,0.88,2021-11-26 11:43:28.619603,37955
1.51,1.63,1.69,0.86,2021-11-26 11:43:32.521453,40018
1.56,1.69,1.75,0.81,2021-11-26 11:53:36.271579,21974
1.59,1.70,1.76,0.75,2021-11-26 11:53:44.884203,10063
1.55,1.67,1.70,0.88,2021-11-26 11:53:49.112482,37955
1.55,1.67,1.73,0.86,2021-11-26 11:53:54.554784,40018
1.53,1.66,1.72,0.81,2021-11-26 12:03:58.466057,21974
1.59,1.70,1.76,0.75,2021-11-26 12:04:02.871947,10063
1.55,1.67,1.70,0.88,2021-11-26 12:04:06.973650,37955
1.51,1.63,1.69,0.86,2021-11-26 12:04:10.687768,40018
1.53,1.66,1.72,0.81,2021-11-26 12:14:14.431501,21974
1.57,1.68,1.74,0.75,2021-11-26 12:14:18.099258,10063
1.55,1.67,1.70,0.88,2021-11-26 12:14:23.177356,37955
1.51,1.63,1.69,0.86,2021-11-26 12:14:27.021171,40018
1.53,1.66,1.72,0.81,2021-11-26 12:24:30.722124,21974
1.57,1.68,1.74,0.75,2021-11-26 12:24:34.447970,10063
1.55,1.67,1.70,0.88,2021-11-26 12:24:38.291835,37955
1.51,1.63,1.69,0.86,2021-11-26 12:24:42.085872,40018
1.53,1.66,1.72,0.81,2021-11-26 12:34:46.256594,21974
1.57,1.68,1.74,0.75,2021-11-26 12:34:50.391019,10063
